ITEM_ID,CATEGORY_L1,CATEGORY_L2,PRODUCT_DESCRIPTION,PRICE,GENDER
f468ce19-e359-438a-8141-8efef422a392,footwear,formal,Pair of black formal shoes for men,9.99,M
87807a95-ee08-4a17-9a79-af93c7ccd1b5,groceries,bakery,This flavorful strawberry cake will delight everyone,12.99,ANY
9a393431-2a27-4bb5-97fd-74ab904cec03,footwear,sandals,Trendy pair of sandals for women,9.99,F
be0749f9-f998-4937-aeda-1b400535bea3,apparel,jacket,Warm casual coat for women for the mountains,173.99,F
c3d0fa25-54b9-4876-8a83-9c10e35c711f,accessories,glasses,These trendy glasses for men are unrivaled,90.99,M
85ef93dc-01ed-474c-879f-984797a7d7a1,apparel,jacket,All-seasons casual jacket for men,170.99,M
5ca334e8-5ae0-4935-b797-9b392dd4d0d9,footwear,formal,Pair of hot pink formal shoes for women,9.99,F
742a7479-f734-44bf-b826-f76ebe254f55,accessories,handbag,Leather handbag that works with all outfits,103.99,F
90946422-31ea-4dd1-8651-a9e3a122bcf6,accessories,backpack,Dark slate gray backpack is useful for traveling,127.99,ANY
1689f5d9-8691-4738-9324-c468d62795f6,housewares,kitchen,Outstanding for every kitchen,71.99,ANY
83095a08-2968-4275-a375-4fab404df7ac,beauty,grooming,Razor for every bathroom,62.99,M
da94e783-5959-4df1-bca1-6719ece02699,outdoors,pet,Your dog will love this accessory,42.99,ANY
c01afde0-020b-4220-8006-2a40245cad8c,instruments,strings,This electric guitar is perfect for amateur and professional musicians,309.99,ANY
2314f923-cffd-4286-aaf1-fd016bf8a06d,footwear,sneaker,This swell pair of forest green sneakers is perfect for exploring in a new city,161.99,M
9f251479-7904-4563-b826-cd4f3739949b,outdoors,camping,Be sure to bring this camping tent with you to the outdoors,109.99,ANY
f151582e-ff88-4192-82b9-15bc82329e2c,apparel,shirt,Polo tee for men for every occasion,237.99,M
cacf945a-4c63-4797-a9a9-361e14b7001e,housewares,kitchen,Definitive for every kitchen,60.99,ANY
898e919e-4758-41bf-bc8a-f96bcf7e375b,housewares,bowls,This magnificent ceramic bowl is a must-have,23.99,ANY
5d6929a4-570d-4eaa-a0c4-4b1aa350add6,electronics,cable,This high quality cabling is unrivaled for your electronics at home and on the go,16.99,ANY
9dbf7c1a-3936-42ee-8c36-a28e94a35265,furniture,sofas,Enjoy this soft pale gray sofa,528.99,ANY
60555e97-aed7-4039-a3d9-324eff1f497c,outdoors,kayaking,Explore the waterways with this bold kayak,250.99,ANY
37dc063d-f81d-4c2c-b67c-58d6c0828d0e,groceries,bakery,Bread made fresh daily in our kitchens,6.99,ANY
de374b6b-7636-4784-b555-b5b37ee158e0,furniture,tables,Increase your productivity with this unrivaled light gray worktable,288.99,ANY
ac46fdbc-2369-4908-b0b1-d405572e4a5c,housewares,bowls,Classy ceramic bowl for every occasion,65.99,ANY
2b8f89d0-4078-4701-8aac-89c48d8ba392,seasonal,christmas,A must-have for the holidays,114.99,ANY
02353f2f-f55f-4db5-b0bf-b9e588ecfe26,apparel,shirt,Dapper dressy white shirt for men,224.99,M
04f098b3-f42f-4f8a-96b4-63cb789d00c0,outdoors,camping,This camping tent is a must-have for your next trip,175.99,ANY
72179022-fcea-42f0-bc31-f0482d7a2e66,furniture,tables,Relax and sip your coffee with this definitive gainsboro table,171.99,ANY
b2acb802-2873-4604-87ae-4f01f1dafb80,apparel,jacket,Well-insulated casual coat for men for the mountains,84.99,M
8d67146f-0b59-4761-9120-34ebfee7b299,groceries,meat,Our beef is raised sustainably by our farmers,11.99,ANY
44193a01-20c1-4a97-896f-97940ec25ea6,apparel,shirt,Black casual shirt for men,189.99,M
82d6418c-0c2c-4be8-805d-a02a68b712e5,outdoors,kayaking,This intrepid kayak will take you everywhere,470.99,ANY
564f9ced-8823-45ed-a781-1dc555353dd9,accessories,watch,Ultrachic watch for women,123.99,F
8a94535e-4638-43ed-ab9a-2ac90849a98b,electronics,speaker,These faultless speakers are unsurpassed for your music room,63.99,ANY
462d6acb-8cb9-4d11-aeef-7942d51345d8,instruments,microphone,This authoritative microphone can be relied upon in every situation,87.99,ANY
db4f21bd-9abf-4213-81ab-30360979884d,seasonal,christmas,A favorite for the holidays,92.99,ANY
c11354c7-a2fa-489d-9850-1ce5dcebeec5,accessories,glasses,Cool glasses for men,143.99,M
46edff4c-918c-465a-8e03-2c30cff1a387,apparel,shirt,Red casual shirt for men,160.99,M
94cc3c8d-7efd-4f7b-84d0-9996f7e90c2f,housewares,kitchen,Unequaled for every kitchen,66.99,ANY
8a5382dc-9350-46d1-a21f-bfdff7b2a03f,instruments,microphone,This authoritative microphone can be relied upon in every situation,150.99,ANY
39ebddd2-7869-48a0-a3c4-5d9ce73bc04b,apparel,socks,These socks are very snug for the office,18.99,F
7d676725-83fd-47a4-bd64-8acbed6a5e74,apparel,jacket,Well-insulated casual coat for men for the mountains,196.99,M
425cc876-3935-4e87-ad8d-77f42b0b6a75,housewares,kitchen,A must-have for your kitchen,67.99,ANY
c8312844-248a-4a07-96a1-4c02cb1e2471,furniture,tables,This definitive tan dining table will delight everyone,169.99,ANY
4e59a438-e915-44d8-b15e-75b923c60639,outdoors,camping,Be sure to bring this camping tent with you to the outdoors,186.99,ANY
c2d24d02-baf0-49ae-bcf7-e696bec74e58,footwear,sneaker,Fashionable pair of black sneakers to explore in the city,108.99,M
9b777b98-9199-4efd-a46f-75429f6779e8,groceries,bakery,Bagel made fresh daily in our kitchens,11.99,ANY
73b369ae-6772-4375-b0d3-abcf26d55d26,footwear,formal,Pair of brown formal shoes for men,9.99,M
fe77abc8-fd8b-4bf2-aac0-8375f77e4b2f,jewelry,bracelet,A exquisite bracelet for women to adorn any wrist,83.99,F
c3475696-e060-4672-990d-99594ed8217a,seasonal,christmas,A favorite for the holidays,56.99,ANY
4645c8af-8437-4380-b4e4-ef6f8b0f67b4,homedecor,lighting,This table lamp will enhance your home,53.99,ANY
1bfbe5c7-6f02-4465-82f1-6083a4b302c0,beauty,grooming,Razor for every bathroom,67.99,M
0d76bb55-cd0f-4efb-afda-613b6c6e1fae,accessories,glasses,These ultrahip glasses for women are perfect everywhere,113.99,F
003e4953-d6cb-400c-90f6-9b0216b4603e,floral,plant,Drought-resistant indoor plant grown sustainably on our organic farms,76.99,ANY
4d247a1f-2296-49c7-b0a5-6a0fc8749af9,apparel,shirt,White coat for women,176.99,F
4941c536-ec23-481f-ae99-ec432d1ef35b,outdoors,fishing,Reliable fishing Lure for every angler,98.99,ANY
d58cc491-e8ad-4f31-b6d5-4bcf417b40bd,jewelry,necklace,Ultracool necklace for everyday wear,143.99,M
678107a8-6a30-43c8-87b3-4f32764fb94d,seasonal,easter,A favorite for early April,36.99,ANY
b41f8f1f-3874-4fa9-8a6e-d9b65a2902df,jewelry,bracelet,A swell bracelet for men,94.99,M
317d03c3-1aba-4839-ab93-64c1db962444,homedecor,cushion,This light gray set cushion is very comfy,29.99,ANY
02f7e73f-b6fe-4ffd-bd06-60c6cb35d60f,homedecor,lighting,This taper candle will enhance your home,17.99,ANY
af669fc5-d861-41dd-b6a0-30fc30519252,outdoors,pet,Your pet will love this accessory,13.99,ANY
180575fc-ef84-48fc-a83f-067d50141221,furniture,chairs,Increase your productivity with this nice dark gray office chair,162.99,ANY
26b2bda2-9397-4d0c-b5bb-9190dbba3acb,electronics,television,This television is perfect for every room,377.99,ANY
181136fc-b294-4594-afc6-3eb9c8185de6,apparel,socks,Your game will improve with these performance socks,14.99,F
5cf1825f-b9e9-4168-a4a7-ac516733417c,footwear,formal,Pair of brown formal shoes for women,9.99,F
8bac2e13-8ff6-4e03-b0ae-961a07020835,electronics,speaker,Authoritative speakers to fill the house with beautiful music,209.99,ANY
62259467-5d98-4c6d-a4f2-72e57bf52da6,seasonal,valentine,A must-have for that special day,58.99,ANY
a4c0f41d-4e7d-422c-86f1-57432c0fdba2,housewares,kitchen,A must-have for your kitchen,69.99,ANY
ea18e120-48e8-4874-b462-bd934d1b77ff,housewares,bowls,Appealing wood bowl for every occasion,52.99,ANY
9f5d5280-76ef-43fa-af68-f0ba26a5f640,tools,axe,Essential axe for every craftperson,21.99,ANY
5395050a-b064-421f-9023-a269749bda4b,furniture,dressers,This outstanding dresser has lots of drawers to organize all your items,290.99,ANY
f99e3fe4-6d50-470b-9925-6801020b262a,beauty,grooming,Razor for every bathroom,42.99,ANY
cd1a0228-7d3d-4782-a1fb-c1e99bc939b3,seasonal,christmas,A favorite for the holidays,54.99,ANY
a7aeba8c-1feb-4f9c-94d8-031612c55fb8,books,travel,Plan your next trip with this essential reference book on Russia,15.99,ANY
fd282367-138f-4f8c-bd7b-4e07242bff34,apparel,jacket,Cool all seasons casual jacket for men,193.99,M
f7d6519f-eba5-4b05-945c-a861d580c99b,floral,arrangement,Roses arrangement grown sustainably on our organic farms,131.99,ANY
39300780-00db-40bd-97e4-0a8c35f003bf,furniture,sofas,Enjoy this soft gray sofa,702.99,ANY
59719e89-9677-4201-8aad-fb0157bbd30c,furniture,chairs,Relax in this comfy light gray armchair,205.99,ANY
f6cd5dd2-d3ea-4858-844a-04879153e459,accessories,backpack,This black backpack for women is first-class for the season,95.99,F
afba8eed-c114-422f-8960-13f90d2657ff,footwear,boot,Unrivaled pair of black boots,80.99,M
f57c96de-c35d-4b98-af5a-566f9479630d,jewelry,bracelet,Sublime bracelet for women for every occasion,78.99,F
94710642-7b99-4d19-b637-6c445b3e3e1d,floral,plant,Indoor plant grown sustainably on our organic farms,91.99,ANY
d0062fa5-02b3-4c94-be9f-2fdafa7cde2d,accessories,backpack,This gainsboro backpack is definitive for the season,145.99,ANY
aca9059a-3245-49e2-9578-c5c21e1d1a85,footwear,formal,Pair of blue heels for women,9.99,F
6c9e5a95-da20-41d7-acbe-5a66d02a3488,footwear,boot,This pair of brown boots is unrivaled for the season,124.99,M
543d28a2-c1f0-42bd-87c1-de4d9b546b9e,seasonal,easter,A favorite for early April,57.99,ANY
c6f84710-d744-462e-970a-9fdf9352f64b,accessories,backpack,This dark olive green backpack is outstanding for the season,136.99,ANY
8892e3b5-ac5e-4e02-9e67-6b273c4ac114,furniture,tables,Increase your productivity with this unsurpassed white worktable,280.99,ANY
6377bbe2-0972-4376-a797-1af84af9a3a6,furniture,tables,Definitive wooden worktable for your office,325.99,ANY
11787eea-3b60-4ac6-89d5-8bce503b2ad0,housewares,bowls,This lovely ceramic bowl is a must-have,64.99,ANY
d68ad334-88ed-4ee6-a373-704927495e8b,apparel,socks,These groovy colorful socks will brighten smiles,11.99,M
d2d5b3ba-8e15-4161-b50a-e56869e20eb2,accessories,backpack,Black men's backpack for gallivanting everywhere during the season,84.99,M
59a9a899-f122-4e4e-8796-fe683d90fcc3,groceries,meat,Our pork is organic and raised sustainably,7.99,ANY
6fd585f4-1edf-4235-83ab-51f871f95f36,floral,wreath,Christmas wreath grown sustainably on our organic farms,134.99,ANY
e588910b-a9fb-4717-a2c0-5c476505b5d2,floral,wreath,Wedding wreath delivered fresh and vibrant from our growers,93.99,ANY
5eddfb54-b2cf-4616-a5d0-08c509074a23,accessories,handbag,This trendy burlywood handbag is the perfect accessory for casually wandering all over,85.99,F
5106afab-048f-4d9f-b62b-3166e42ba01e,outdoors,camping,This camping bottle is a must-have for your next trip,5.99,ANY
544c63ea-7c23-41f5-9841-9960ade21c54,beauty,grooming,Soft toothbrush for everyday use,37.99,ANY
e6c07e26-3f21-4b47-9f78-0afd24dfa409,seasonal,christmas,A favorite for the holidays,68.99,ANY
277b9636-f9d4-46f7-9910-6a794f478740,tools,wrench,This wrench is a must-have for your toolbox,20.99,ANY
7fd05ca4-ac20-46cf-b4f8-87147eef8d65,beauty,bathing,Organic soap for everyday use,71.99,ANY
6e329907-dc47-4dc8-982c-6ff32616551f,floral,arrangement,Mixed arrangement grown sustainably on our organic farms,116.99,ANY
e34b3936-d740-4952-b572-ef984e3919ca,seasonal,christmas,A favorite for the holidays,120.99,ANY
b884792f-6c44-478e-ae0b-eae89f284f3b,electronics,headphones,This faultless pair of headphones is ideal in clarity,114.99,ANY
89c4eeb4-c146-4434-a9f1-6943b4b552dc,floral,arrangement,Roses arrangement grown sustainably on our organic farms,116.99,ANY
0c4e5ca2-93cd-4ddb-a5d3-197fa2221ead,outdoors,pet,Your pet will love this accessory,52.99,ANY
1ea485c1-07b2-4278-be45-25cbf618b3e9,apparel,jacket,Well-insulated casual jacket for women for all seasons,102.99,F
d08a900a-211d-4020-8d8b-b36659ecae7c,seasonal,valentine,A must-have for that special day,54.99,ANY
41fcefca-7208-4a6d-8c75-7b8139c769df,tools,plier,Essential plier for every craftperson,17.99,ANY
d78a318a-ca96-4bb3-9f9f-90847b105f2a,beauty,bathing,A must-have in every bathroom,9.99,ANY
2adca223-bbf0-46d4-9f4a-72666293b174,footwear,formal,Pair of black heels for women,9.99,F
b31c5f96-8a7d-40c7-8f0a-f587c1af4476,homedecor,lighting,This table lamp is a must-have for the lighting of your home,21.99,ANY
4e44c0c1-40d0-43dd-a7fb-8454d779296d,accessories,handbag,An all-around convenient handbag for any occasion,104.99,ANY
6ae76ab4-ad9a-4db0-9a24-7ae532647a41,outdoors,fishing,Definitive fishing reel for every pole,40.99,ANY
0395c84b-d532-495d-8b4c-25cbaff606f7,outdoors,camping,This camping tent is a must-have for your next trip,107.99,ANY
183e6812-3a36-4709-8815-71639f63f73f,seasonal,valentine,A must-have for that special day,25.99,ANY
49f48b44-2a8e-4922-b2ff-2ff8c52b43f3,floral,wreath,Wedding wreath grown sustainably on our organic farms,56.99,ANY
75edcc32-739d-4f67-aa1b-167ccb734c48,accessories,glasses,These fashionable glasses for women are perfect everywhere,131.99,F
60519db3-763d-41c8-aaf2-630799feefd5,seasonal,easter,A favorite for early April,46.99,ANY
b5daf920-8f69-4603-9ccb-1d7f2b77656e,beauty,grooming,Razor for every bathroom,65.99,ANY
9b5c3853-6fd8-485b-8448-2a4fdabcbb69,seasonal,halloween,A must-have for that fanciful day loved by all,21.99,ANY
4d50853d-a606-4a90-914b-e04c1b405725,instruments,keys,This keyboard will delight the most demanding musician,202.99,ANY
1deee92a-3441-4b96-a91a-5ae5f705963e,instruments,percussion,This acoustic drum will delight the most demanding musician,215.99,ANY
e14a7ad9-9054-4abd-90f6-9b78fd10f5e3,instruments,percussion,This acoustic drum is perfect for amateur and professional musicians,296.99,ANY
336ab80b-95c7-4290-97cb-f4d7744cc26e,footwear,sneaker,An all-around fashionable pair of light gray sneakers,52.99,F
d3aac0e7-9b01-494a-82e3-5da750664f38,seasonal,christmas,A must-have for the holidays,80.99,ANY
aee3290c-fe89-4606-916f-b59867dbcf04,books,cooking,Learn to cook Morrocan cuisine with these easy recipes,27.99,ANY
8cd7ffe0-a8a6-45b1-8d1f-bf731c9cd17b,apparel,socks,Your game will improve with these breathable socks,5.99,M
a0fed439-c8dd-46c0-8879-794d8fe8b632,furniture,dressers,Unsurpassed dark gray dresser with lots of drawers is a must-have,167.99,ANY
ae9a56ef-5dca-4ee9-b671-aaac2521613e,tools,knife,This knife is a must-have for your toolbox,14.99,ANY
d24d73d1-2c7e-4fe8-abe7-88de2c2bca51,accessories,glasses,These cool glasses for women are perfect everywhere,101.99,F
31efcfea-47d6-43f3-97f7-2704a5397e22,footwear,sneaker,Ultrahip pair of gainsboro sneakers for walking in a new city,209.99,F
80795911-b1da-44cc-91c6-d6e320068cbb,groceries,dairy,This milk is fresh from our dairy farms,4.99,ANY
2494d3bb-abf7-4a6f-b9fd-56eff8edc1da,housewares,kitchen,Ideal for every kitchen,75.99,ANY
49ac9399-751f-451d-a21c-5d8b6f29354f,accessories,belt,Dapper belt for all occasions,90.99,M
e5e842c6-9d8e-4940-a245-a0f02a5552ad,footwear,formal,Pair of black heels for women,9.99,F
b455a03d-a326-4d34-b45b-c2d44ae46dc6,furniture,chairs,Enjoy this soft dark gray dining chair,76.99,ANY
e159b541-4718-437b-92fe-d6f4892dffd8,apparel,socks,Modish and colorful socks,15.99,F
d062cb1b-09de-4b7f-bfd3-b0136c87266b,accessories,backpack,This dark khaki backpack for men is unsurpassed for exploring far and wide,119.99,M
96596821-ee6c-43ef-849d-44a305d745ae,apparel,jacket,This dark olive green jacket for women is perfect for the city,132.99,F
28762499-dd36-4b23-96d3-db3eeeaed548,furniture,sofas,"Comfy, warm, and nice.",399.0,ANY
a9d41cae-8d0b-40e9-b198-d18dc0b81158,seasonal,christmas,A must-have for the holidays,115.99,ANY
2a68a810-b819-4d5c-9c13-c43be2eba3c4,homedecor,decorative,This rattan basket is a must-have for your home decor,15.99,ANY
a4e927f7-53bb-4f85-9284-26d150330d59,footwear,sandals,This ultrachic pair of sandals for woman is perfect for the summer,9.99,F
0d354dd4-ebd3-4787-8c9f-dd75f6f401a4,seasonal,valentine,Be sure to order early for that special day,35.99,ANY
3525bbf7-dc07-4b4f-b0e7-5874f564655c,instruments,percussion,This acoustic drum is perfect for amateur and professional musicians,153.99,ANY
e841f219-7a7c-4509-bfe2-c13239950051,apparel,jacket,Cool casual jacket for women for all seasons,172.99,F
1d584a1e-5523-4af1-b9ef-9708bed8da39,housewares,kitchen,A must-have for your kitchen,57.99,ANY
f8e5aca7-17a9-49ca-afb1-19d637e90cd8,housewares,kitchen,A must-have for your kitchen,75.99,ANY
23f376ce-62ac-40e0-ac3a-3db18b902780,groceries,seafood,"Delish oysters, always sourced sustainably",22.99,ANY
dd8299a1-8752-458d-9f24-3cd26147e7c8,furniture,sofas,This upscale dark slate gray sofa will be the highlight of any room,773.99,ANY
b947ee58-a7e7-40bf-9926-42a445f3480f,housewares,kitchen,A must-have for your kitchen,57.99,ANY
9b7c2e0c-ad9d-4269-a904-f5a948b46f66,accessories,glasses,Swell glasses for men,126.99,M
766b6412-c63e-44de-b1ec-a457ca39d48d,floral,bouquet,Wedding bouquet grown sustainably on our organic farms,108.99,ANY
fb25a396-0a15-4a43-816c-ba79cad09621,footwear,formal,Pair of sparkly heels for women,9.99,F
98d69241-7b11-46cf-94c9-8adc28ef1956,apparel,socks,Performance socks for all sport activities,10.99,M
4cf78f85-4200-469c-b7b9-05c93770bf44,seasonal,christmas,A favorite for the holidays,146.99,ANY
e30ac0a3-8fbc-446a-a97c-4efff7c00c54,floral,wreath,Christmas wreath grown sustainably on our organic farms,100.99,ANY
a15e69d5-0765-4be4-8932-cf006edeff0c,groceries,meat,Our beef is organic and raised sustainably,13.99,ANY
0e2fdf0e-a5cd-424e-b58f-aa5ab24ab903,seasonal,easter,A favorite for early April,54.99,ANY
e0902ea2-9c81-4049-b933-aedf709911a1,floral,arrangement,Lilies arrangement delivered fresh and vibrant from our growers,58.99,ANY
8a740ed4-b238-4131-b654-1e031c1ae7c6,footwear,boot,Unrivaled pair of brown boots,270.99,M
838c1bd8-b433-4eba-aec6-34255db327dc,electronics,camera,This camera is perfect for capturing those special moments,1692.99,ANY
e06f53cd-7776-41ce-9f7a-a88986192e24,furniture,chairs,Modish goldenrod armchair for any room,158.99,ANY
7859ff06-a36e-4f37-b3af-ab1e0d0a6a73,seasonal,christmas,A must-have for the holidays,145.99,ANY
c6d7f153-e5a7-4168-a2f0-7471520e3f00,homedecor,bedroom,Do your makeup properly! Don't make a big mess like someone else we know!,99.0,F
5af0136a-862b-42fa-a127-958a8bbd2167,accessories,glasses,These funky glasses for women are perfect everywhere,78.99,F
a496dd39-cc75-413e-8272-c81184ea5f2d,seasonal,easter,A favorite for early April,42.99,ANY
b2d44b10-c317-49cc-acb3-4bf9e5af8a74,apparel,shirt,Casual shirt for men of all ages,232.99,M
f51fb444-2d3a-4f88-bda3-667114177172,apparel,scarf,Sublime scarf for women,113.99,F
7aa5ac4f-7801-4d7c-bc34-df4133fb2df7,apparel,shirt,Casual tee for men,48.99,M
a4ea1f55-4f9e-4efa-ab32-343676b69593,beauty,grooming,Your eyes will dazzle and gloss and shine and fizz pop.,95.0,F
47d8c359-0366-4550-ac11-c359f35302d4,seasonal,halloween,Be sure to order early in October,48.99,ANY
e6e72b3e-0d71-43d3-90e3-a49d5e3ff1e8,furniture,dressers,Incomparable dark olive green dresser with lots of drawers is a must-have,202.99,ANY
b3ac3191-20ee-491c-8a24-42e0889152ef,beauty,grooming,Soft toothbrush for everyday use,39.99,ANY
a56308af-abd2-41a0-9cf3-b4a040fd8d3f,seasonal,easter,A must-have for April,31.99,ANY
f2fdac3f-e508-4f6b-9954-fe85374f747a,homedecor,cushion,This tan rectangular cushion is a must-have for your house,19.99,ANY
aa58a794-9f14-404a-b800-e48d1fcdb3c8,housewares,bowls,This dazzling ceramic bowl is a must-have,61.99,ANY
39945ad0-57c9-4c28-a69c-532d5d167202,beauty,grooming,Makeup brushes for every bathroom,36.99,F
31e38e25-f6be-43de-a7d1-facbc1f1529b,accessories,glasses,These dapper glasses for men are unparalleled,144.99,M
8b44da10-1133-48e5-b1a6-4f081e46a150,groceries,fruits,This delish fruit is everyone's favorite,2.99,ANY
fec114d1-6db3-41e3-a608-fc59313954c5,groceries,bakery,Croissant made fresh daily in our kitchens,10.99,ANY
cd78672a-0a5e-4931-ace1-2f2abb90b720,seasonal,valentine,Be sure to order early for that special day,39.99,ANY
69f506f5-61ae-4a62-8e65-8a41386c1995,jewelry,bracelet,This bracelet for men is sure to show a vibrant personality,52.99,M
073c7282-51c3-4a6e-a27a-2a166d817cf6,homedecor,clock,This wall clock will keep you on time,86.99,ANY
370e97e4-d355-4e01-a1c3-e3ffdd696ec4,seasonal,christmas,A must-have for the holidays,114.99,ANY
316d4b5e-6b0a-407e-8eb8-174eca95dc65,apparel,shirt,Funky casual tee for women,191.99,F
101e4a54-17d9-4e51-a6fa-53bc5abc141a,footwear,formal,Pair of dark red formal shoes for women,9.99,F
36d7d18d-d064-4009-8a2d-8ddf7884daca,accessories,glasses,Ultracool glasses for men,132.99,M
4296626c-fbb0-42b4-9a50-b6c6c16095f3,beauty,grooming,This nifty makeup brush kit is essential in every bathroom,29.99,F
aafaef40-a269-4d41-a813-e9bb95ce6aa7,outdoors,camping,This camping cup is a must-have for your next trip,7.99,ANY
8325cf2c-2158-4b9b-ab7a-d55e072e9ce6,accessories,backpack,Dark slate gray backpack is practical for traveling,90.99,ANY
29359485-1173-4a37-9bb7-6065c58a4f9e,furniture,chairs,Ideal white chair for your office,182.99,ANY
b3c4cb0f-d843-4c5a-91d4-37adf8227bcc,jewelry,necklace,First-class necklace for women,140.99,F
2c27752b-8194-489f-96fa-be356fd811e0,accessories,backpack,This dark gray backpack for men is unequaled for exploring far and wide,104.99,M
0403293c-572f-4a75-bbad-129a95db912a,jewelry,bracelet,A marvelous bracelet for women to adorn any wrist,112.99,F
8aee8fe1-081c-4565-bb20-b751870a2a7c,housewares,bowls,Magnificent ceramic bowl for every occasion,31.99,ANY
6b2f84ac-e8c8-4581-a474-6657765887be,outdoors,kayaking,Be sure to use this paddle for speedier kayaking,24.99,ANY
c05e4501-6048-4d1d-80b1-b80ea841bc39,electronics,camera,Video camera for amateurs and professonals,9.99,ANY
5fd9f9b7-e6e4-468d-93b8-fa984f66cde3,books,cooking,Learn to cook Turkish cuisine with these easy recipes,15.99,ANY
df47e844-f0de-488b-b6eb-38753c204ae9,apparel,jacket,Well-insulated casual jacket for men,177.99,M
43e0aa28-3d39-4c08-8902-a3a765caab19,seasonal,christmas,A must-have for the holidays,90.99,ANY
b15d24d5-8551-477b-bcfa-70aa9e78538a,footwear,formal,Pair of black heels for women,9.99,F
2e852905-c6f4-47db-802c-654013571922,accessories,backpack,Pale pink backpack for women,123.99,F
34327402-69b9-44ed-b688-55e6f73b7fd9,housewares,bowls,Sophisticated aluminum bowl for every occasion,21.99,ANY
09c6e4a6-70ad-4fe0-90ee-6e80bb541c84,seasonal,christmas,A must-have for the holidays,120.99,ANY
9b752d29-c442-4347-b282-a9b0b77be1b2,homedecor,cushion,This cushion set is very stylish,37.99,ANY
39fe5f7d-c84a-4492-a04b-5b673a1682d6,instruments,microphone,This high definition microphone can be relied upon in every situation,151.99,ANY
91fd772f-12c5-4fbe-bb74-7bf766dddc78,instruments,percussion,This acoustic drum will delight the most demanding musician,483.99,ANY
47549d7f-6352-4128-8e48-dbb838cd3b4c,tools,hammer,Essential hammer for every craftperson,15.99,ANY
c964048a-2f3c-4085-ba68-78023737ae2f,homedecor,decorative,This rattan basket will delight everyone,17.99,ANY
83c5dbb7-cdfd-4ad9-84af-1b065405aef5,seasonal,halloween,A must-have for that fanciful day loved by all,21.99,ANY
880ac468-d596-4332-9920-e5f96176ef65,apparel,scarf,Supercool scarf for men,80.99,M
e68f274b-2103-4f87-9a97-ac6f1cb5a475,furniture,tables,Unsurpassed white worktable for your office,242.99,ANY
3fbbba10-1b89-40c2-909b-4933db1c0811,furniture,dressers,Unsurpassed dark slate gray dresser with lots of drawers is a must-have,124.99,ANY
5f4badb3-6313-44ee-b1a6-f6d644e4b8ad,housewares,kitchen,Incomparable for every kitchen,53.99,ANY
d85e36ba-bf6e-42e6-81a1-d8f555f6cf93,floral,plant,Drought-resistant indoor plant grown sustainably on our organic farms,62.99,ANY
28ae4b79-78e1-42ed-95a1-38fb306144b2,floral,plant,Indoor plant grown sustainably on our organic farms,99.99,ANY
eb18ce0f-6a22-41e6-b04a-27daab2846d0,accessories,glasses,These cool glasses for men are unsurpassed,73.99,M
c9864541-b1a9-45a5-9304-e6782843a9c1,footwear,boot,This pair of brown boots is outstanding for the season,74.99,M
043ae9af-556e-4ac9-b2ce-9c97071d4d08,furniture,tables,Increase your productivity with this unequaled light slate gray worktable,295.99,ANY
f6996563-3f1a-4254-a922-f5700cf66153,seasonal,christmas,A must-have for the holidays,105.99,ANY
203b54b8-9ffd-4512-9b2b-aab6f47c5c42,instruments,strings,This acoustic bass will delight the most demanding musician,463.99,ANY
f829ccbf-c5fa-4e9a-865c-86dd4e326251,jewelry,bracelet,This refined bracelet for women will turn heads,126.99,F
b105252a-e06c-413a-a635-b911fc3c4033,accessories,belt,Sassy belt for women,46.99,F
c1f90b12-59c8-4af3-8dd6-d8dbd16d5422,groceries,meat,Our pork is organic and raised sustainably,10.99,ANY
c98ac530-8313-4fbf-b413-9c40a991d9fc,footwear,sneaker,An all-around intrepid pair of denim sneakers,67.99,M
f15e2d5b-67fb-4ac1-937f-8155a3f63e20,housewares,kitchen,Incomparable for every kitchen,62.99,ANY
8d6ec814-5d3c-44a9-8684-3ab4e5aba0e7,groceries,dairy,This butter is made sustainably by our dairy farmers,2.99,ANY
35d4970e-cd3d-4f69-9754-15c8765793d6,electronics,camera,This video camera is perfect for capturing those special moments,447.99,ANY
6ddb5322-11b6-4884-8b7d-0e95b9116c03,groceries,seafood,"Yummy lobster, always sourced sustainably",16.99,ANY
38441038-aa7a-44c9-a1a5-e03d1d8670e3,jewelry,bracelet,Matchless bracelet for women for every occasion,144.99,F
e5816ea5-3ce2-4b86-9530-9b221b357b43,homedecor,lighting,This jar candle will enhance your home,43.99,ANY
140b21df-4311-456e-86cc-8655b26e0e26,homedecor,decorative,This ceramic vase is a must-have for your home decor,45.99,ANY
81518e3d-c5ef-4217-9d76-f334cae5466b,footwear,sneaker,This swell pair of crimson sneakers is perfect for exploring in the neighborhood,202.99,M
038bad45-2da7-40ed-ad24-a18dcf4ae139,footwear,formal,Pair of sienna formal shoes for women,9.99,F
8b892d2c-4b84-410f-a053-086eb46eb5f8,housewares,kitchen,Unequaled for every kitchen,59.99,ANY
1db377d7-b12b-4e5a-88b1-c73ce1e2d020,jewelry,necklace,This necklace for men is best for a boisterous personality,193.99,M
7a0bbccc-23e3-4528-8e46-1b6c8f6e0e26,instruments,keys,This grand piano will delight the most demanding musician,224.99,ANY
7392337e-0136-4e87-875e-0f7b668ab742,homedecor,cushion,This cushion set is a must-have for your house,31.99,ANY
